sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 51s ] reads: 185.72 MiB/s writes: 126.23 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 52s ] reads: 188.52 MiB/s writes: 125.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.272
[ 53s ] reads: 187.48 MiB/s writes: 124.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.272
[ 54s ] reads: 187.67 MiB/s writes: 125.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 55s ] reads: 188.03 MiB/s writes: 124.75 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 56s ] reads: 187.80 MiB/s writes: 124.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 57s ] reads: 186.25 MiB/s writes: 126.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 58s ] reads: 189.02 MiB/s writes: 122.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 59s ] reads: 185.83 MiB/s writes: 127.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 60s ] reads: 188.92 MiB/s writes: 124.12 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 61s ] reads: 190.62 MiB/s writes: 122.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.272
[ 62s ] reads: 183.49 MiB/s writes: 128.02 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 63s ] reads: 188.63 MiB/s writes: 124.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 64s ] reads: 188.83 MiB/s writes: 122.11 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 65s ] reads: 186.63 MiB/s writes: 125.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 66s ] reads: 187.59 MiB/s writes: 125.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 67s ] reads: 188.58 MiB/s writes: 123.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.122
[ 68s ] reads: 185.95 MiB/s writes: 128.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.063
[ 69s ] reads: 187.09 MiB/s writes: 126.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.044
[ 70s ] reads: 189.06 MiB/s writes: 122.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.025
[ 71s ] reads: 187.13 MiB/s writes: 125.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 72s ] reads: 184.17 MiB/s writes: 127.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.295
[ 73s ] reads: 187.80 MiB/s writes: 125.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 74s ] reads: 189.81 MiB/s writes: 122.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 75s ] reads: 188.34 MiB/s writes: 125.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 76s ] reads: 187.08 MiB/s writes: 124.99 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 77s ] reads: 186.26 MiB/s writes: 125.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 78s ] reads: 187.33 MiB/s writes: 125.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 79s ] reads: 189.08 MiB/s writes: 123.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 80s ] reads: 185.20 MiB/s writes: 125.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 81s ] reads: 187.16 MiB/s writes: 125.94 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 82s ] reads: 188.00 MiB/s writes: 123.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 83s ] reads: 187.38 MiB/s writes: 124.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 84s ] reads: 190.98 MiB/s writes: 123.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.295
[ 85s ] reads: 187.61 MiB/s writes: 124.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 86s ] reads: 185.53 MiB/s writes: 127.03 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.295
[ 87s ] reads: 187.17 MiB/s writes: 124.55 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 88s ] reads: 189.03 MiB/s writes: 123.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 89s ] reads: 186.33 MiB/s writes: 127.73 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 90s ] reads: 187.28 MiB/s writes: 124.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 91s ] reads: 186.94 MiB/s writes: 124.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 92s ] reads: 186.81 MiB/s writes: 124.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 93s ] reads: 186.70 MiB/s writes: 125.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 94s ] reads: 191.00 MiB/s writes: 125.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 95s ] reads: 185.98 MiB/s writes: 124.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.272
[ 96s ] reads: 185.37 MiB/s writes: 127.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 97s ] reads: 192.76 MiB/s writes: 121.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 98s ] reads: 184.28 MiB/s writes: 126.20 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 99s ] reads: 187.39 MiB/s writes: 124.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
