sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 51s ] reads: 30.56 MiB/s writes: 20.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.167
[ 52s ] reads: 11.78 MiB/s writes: 8.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.090
[ 53s ] reads: 13.42 MiB/s writes: 10.98 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.297
[ 54s ] reads: 17.09 MiB/s writes: 8.98 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
[ 55s ] reads: 26.30 MiB/s writes: 16.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 56s ] reads: 9.14 MiB/s writes: 7.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.702
[ 57s ] reads: 23.64 MiB/s writes: 13.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.167
[ 58s ] reads: 12.00 MiB/s writes: 8.66 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.550
[ 59s ] reads: 20.08 MiB/s writes: 15.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.297
[ 60s ] reads: 14.98 MiB/s writes: 9.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.702
[ 61s ] reads: 11.13 MiB/s writes: 7.58 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 62s ] reads: 23.97 MiB/s writes: 13.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
[ 63s ] reads: 25.22 MiB/s writes: 18.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.039
[ 64s ] reads: 17.03 MiB/s writes: 9.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 65s ] reads: 12.48 MiB/s writes: 11.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.433
[ 66s ] reads: 23.22 MiB/s writes: 13.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.910
[ 67s ] reads: 23.81 MiB/s writes: 16.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.057
[ 68s ] reads: 26.14 MiB/s writes: 15.55 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.222
[ 69s ] reads: 26.88 MiB/s writes: 20.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
