sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
[ 16s ] reads: 94.25 MiB/s writes: 62.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 17s ] reads: 89.78 MiB/s writes: 64.12 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 18s ] reads: 95.31 MiB/s writes: 60.88 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 19s ] reads: 94.97 MiB/s writes: 62.23 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 20s ] reads: 93.31 MiB/s writes: 62.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 21s ] reads: 95.09 MiB/s writes: 62.62 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 22s ] reads: 93.73 MiB/s writes: 61.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 23s ] reads: 92.41 MiB/s writes: 62.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 24s ] reads: 96.62 MiB/s writes: 62.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 25s ] reads: 91.98 MiB/s writes: 63.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 26s ] reads: 93.33 MiB/s writes: 61.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.996
[ 27s ] reads: 92.25 MiB/s writes: 62.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 28s ] reads: 95.00 MiB/s writes: 62.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 29s ] reads: 93.98 MiB/s writes: 63.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 30s ] reads: 95.09 MiB/s writes: 60.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 31s ] reads: 92.00 MiB/s writes: 62.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 32s ] reads: 94.12 MiB/s writes: 62.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 33s ] reads: 94.30 MiB/s writes: 62.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 34s ] reads: 95.09 MiB/s writes: 61.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 35s ] reads: 89.81 MiB/s writes: 65.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 36s ] reads: 96.58 MiB/s writes: 62.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 37s ] reads: 92.33 MiB/s writes: 63.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.810
[ 38s ] reads: 90.44 MiB/s writes: 62.84 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 39s ] reads: 98.52 MiB/s writes: 61.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 40s ] reads: 94.59 MiB/s writes: 60.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 41s ] reads: 90.58 MiB/s writes: 64.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 42s ] reads: 94.14 MiB/s writes: 62.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 43s ] reads: 95.31 MiB/s writes: 61.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 44s ] reads: 90.83 MiB/s writes: 63.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 45s ] reads: 97.72 MiB/s writes: 61.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.223
[ 46s ] reads: 90.44 MiB/s writes: 63.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.145
[ 47s ] reads: 94.69 MiB/s writes: 62.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.106
[ 48s ] reads: 95.17 MiB/s writes: 63.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.810
[ 49s ] reads: 92.89 MiB/s writes: 60.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 50s ] reads: 94.59 MiB/s writes: 63.87 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 51s ] reads: 91.72 MiB/s writes: 63.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 52s ] reads: 98.70 MiB/s writes: 59.70 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.184
[ 53s ] reads: 88.86 MiB/s writes: 64.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 54s ] reads: 95.94 MiB/s writes: 61.03 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.184
[ 55s ] reads: 91.42 MiB/s writes: 64.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 56s ] reads: 94.17 MiB/s writes: 61.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 57s ] reads: 92.75 MiB/s writes: 63.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 58s ] reads: 95.97 MiB/s writes: 59.70 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 59s ] reads: 94.66 MiB/s writes: 64.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 60s ] reads: 93.50 MiB/s writes: 61.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.861
[ 61s ] reads: 92.23 MiB/s writes: 62.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 62s ] reads: 94.91 MiB/s writes: 61.70 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 63s ] reads: 94.42 MiB/s writes: 62.03 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 64s ] reads: 94.27 MiB/s writes: 62.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.184
[ 65s ] reads: 92.28 MiB/s writes: 64.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 66s ] reads: 93.73 MiB/s writes: 62.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.861
[ 67s ] reads: 91.31 MiB/s writes: 63.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 68s ] reads: 96.27 MiB/s writes: 60.62 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 69s ] reads: 93.97 MiB/s writes: 62.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.861
[ 70s ] reads: 94.48 MiB/s writes: 62.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 71s ] reads: 92.95 MiB/s writes: 61.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 72s ] reads: 93.16 MiB/s writes: 63.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 73s ] reads: 94.75 MiB/s writes: 62.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 74s ] reads: 94.56 MiB/s writes: 62.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 75s ] reads: 92.64 MiB/s writes: 62.73 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 76s ] reads: 95.14 MiB/s writes: 63.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.469
[ 77s ] reads: 92.20 MiB/s writes: 61.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 78s ] reads: 93.25 MiB/s writes: 61.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 79s ] reads: 95.84 MiB/s writes: 63.75 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 80s ] reads: 91.28 MiB/s writes: 65.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 81s ] reads: 95.38 MiB/s writes: 59.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 82s ] reads: 92.48 MiB/s writes: 63.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 83s ] reads: 94.14 MiB/s writes: 61.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 84s ] reads: 93.31 MiB/s writes: 62.64 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 85s ] reads: 95.35 MiB/s writes: 63.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 86s ] reads: 91.36 MiB/s writes: 62.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 87s ] reads: 95.97 MiB/s writes: 61.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 88s ] reads: 93.11 MiB/s writes: 64.20 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 89s ] reads: 93.23 MiB/s writes: 62.58 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 90s ] reads: 95.58 MiB/s writes: 60.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 91s ] reads: 90.73 MiB/s writes: 64.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 92s ] reads: 94.12 MiB/s writes: 64.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.810
[ 93s ] reads: 97.56 MiB/s writes: 57.84 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 94s ] reads: 90.19 MiB/s writes: 64.38 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 95s ] reads: 93.73 MiB/s writes: 64.62 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 96s ] reads: 94.89 MiB/s writes: 60.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 97s ] reads: 94.47 MiB/s writes: 62.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 98s ] reads: 93.95 MiB/s writes: 61.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 99s ] reads: 92.44 MiB/s writes: 62.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.760
[ 100s ] reads: 93.39 MiB/s writes: 62.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 101s ] reads: 94.97 MiB/s writes: 65.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 102s ] reads: 93.67 MiB/s writes: 61.66 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 103s ] reads: 91.75 MiB/s writes: 62.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 104s ] reads: 98.42 MiB/s writes: 61.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 105s ] reads: 89.80 MiB/s writes: 64.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 106s ] reads: 93.98 MiB/s writes: 60.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.145
[ 107s ] reads: 94.03 MiB/s writes: 63.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.223
[ 108s ] reads: 93.28 MiB/s writes: 61.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.223
[ 109s ] reads: 92.89 MiB/s writes: 64.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.106
[ 110s ] reads: 95.56 MiB/s writes: 59.62 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 111s ] reads: 94.81 MiB/s writes: 62.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 112s ] reads: 92.61 MiB/s writes: 62.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 113s ] reads: 95.16 MiB/s writes: 64.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.760
[ 114s ] reads: 92.41 MiB/s writes: 63.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.760
[ 115s ] reads: 92.16 MiB/s writes: 62.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 116s ] reads: 95.02 MiB/s writes: 61.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 117s ] reads: 92.64 MiB/s writes: 62.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 118s ] reads: 94.11 MiB/s writes: 62.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 119s ] reads: 94.78 MiB/s writes: 61.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 120s ] reads: 90.52 MiB/s writes: 64.64 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 121s ] reads: 97.09 MiB/s writes: 59.75 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 122s ] reads: 92.64 MiB/s writes: 64.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 123s ] reads: 94.28 MiB/s writes: 60.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 124s ] reads: 94.22 MiB/s writes: 63.70 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 125s ] reads: 94.22 MiB/s writes: 62.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 126s ] reads: 93.17 MiB/s writes: 62.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 127s ] reads: 93.97 MiB/s writes: 63.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 128s ] reads: 93.22 MiB/s writes: 61.73 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 129s ] reads: 96.55 MiB/s writes: 60.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 130s ] reads: 91.95 MiB/s writes: 63.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 131s ] reads: 92.84 MiB/s writes: 62.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 132s ] reads: 94.08 MiB/s writes: 64.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 133s ] reads: 94.11 MiB/s writes: 60.94 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.184
[ 134s ] reads: 94.77 MiB/s writes: 60.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 135s ] reads: 92.73 MiB/s writes: 65.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 136s ] reads: 92.64 MiB/s writes: 62.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 137s ] reads: 93.80 MiB/s writes: 63.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.106
[ 138s ] reads: 94.00 MiB/s writes: 62.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 139s ] reads: 93.13 MiB/s writes: 63.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 140s ] reads: 95.61 MiB/s writes: 59.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 141s ] reads: 92.84 MiB/s writes: 62.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 142s ] reads: 93.28 MiB/s writes: 63.73 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 143s ] reads: 94.66 MiB/s writes: 62.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 144s ] reads: 94.44 MiB/s writes: 62.58 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 145s ] reads: 94.44 MiB/s writes: 60.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 146s ] reads: 91.16 MiB/s writes: 66.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.184
[ 147s ] reads: 94.50 MiB/s writes: 58.75 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 148s ] reads: 93.08 MiB/s writes: 65.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.760
[ 149s ] reads: 93.70 MiB/s writes: 61.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 150s ] reads: 95.61 MiB/s writes: 62.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 151s ] reads: 91.38 MiB/s writes: 63.86 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.184
[ 152s ] reads: 96.75 MiB/s writes: 59.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.810
[ 153s ] reads: 93.81 MiB/s writes: 62.88 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 154s ] reads: 92.53 MiB/s writes: 64.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.184
[ 155s ] reads: 92.41 MiB/s writes: 61.64 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 156s ] reads: 97.02 MiB/s writes: 61.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 157s ] reads: 89.89 MiB/s writes: 65.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 158s ] reads: 93.47 MiB/s writes: 61.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 159s ] reads: 95.81 MiB/s writes: 63.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 160s ] reads: 94.23 MiB/s writes: 59.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 161s ] reads: 92.64 MiB/s writes: 63.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 162s ] reads: 93.48 MiB/s writes: 64.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 163s ] reads: 95.05 MiB/s writes: 60.75 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 164s ] reads: 92.56 MiB/s writes: 63.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 165s ] reads: 94.61 MiB/s writes: 61.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 166s ] reads: 94.50 MiB/s writes: 64.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 167s ] reads: 92.89 MiB/s writes: 61.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 168s ] reads: 94.52 MiB/s writes: 62.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 169s ] reads: 94.02 MiB/s writes: 63.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 170s ] reads: 94.25 MiB/s writes: 60.39 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 171s ] reads: 90.69 MiB/s writes: 64.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 172s ] reads: 94.42 MiB/s writes: 61.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 173s ] reads: 96.08 MiB/s writes: 62.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 174s ] reads: 93.52 MiB/s writes: 62.20 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 175s ] reads: 91.62 MiB/s writes: 62.94 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 176s ] reads: 96.27 MiB/s writes: 62.64 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 177s ] reads: 94.41 MiB/s writes: 60.94 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 178s ] reads: 92.42 MiB/s writes: 63.20 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 179s ] reads: 91.42 MiB/s writes: 64.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 180s ] reads: 95.03 MiB/s writes: 63.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 181s ] reads: 93.31 MiB/s writes: 60.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.857
[ 182s ] reads: 92.83 MiB/s writes: 61.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 183s ] reads: 95.31 MiB/s writes: 62.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.760
[ 184s ] reads: 96.28 MiB/s writes: 61.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 185s ] reads: 92.23 MiB/s writes: 63.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 186s ] reads: 93.73 MiB/s writes: 62.73 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 187s ] reads: 92.31 MiB/s writes: 64.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.810
[ 188s ] reads: 94.12 MiB/s writes: 60.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 189s ] reads: 93.41 MiB/s writes: 61.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 190s ] reads: 93.50 MiB/s writes: 62.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 191s ] reads: 95.19 MiB/s writes: 63.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 192s ] reads: 95.17 MiB/s writes: 61.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 193s ] reads: 90.41 MiB/s writes: 64.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 194s ] reads: 93.56 MiB/s writes: 61.86 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 195s ] reads: 97.98 MiB/s writes: 61.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.760
[ 196s ] reads: 89.41 MiB/s writes: 65.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.106
[ 197s ] reads: 96.06 MiB/s writes: 58.64 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 198s ] reads: 93.14 MiB/s writes: 65.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 199s ] reads: 93.59 MiB/s writes: 61.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 200s ] reads: 91.80 MiB/s writes: 64.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 201s ] reads: 94.14 MiB/s writes: 62.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.223
[ 202s ] reads: 95.02 MiB/s writes: 61.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 203s ] reads: 94.00 MiB/s writes: 62.55 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 204s ] reads: 94.06 MiB/s writes: 60.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 205s ] reads: 94.05 MiB/s writes: 64.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 206s ] reads: 93.36 MiB/s writes: 60.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 207s ] reads: 94.41 MiB/s writes: 62.62 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 208s ] reads: 93.31 MiB/s writes: 63.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 209s ] reads: 91.28 MiB/s writes: 63.73 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 210s ] reads: 96.78 MiB/s writes: 61.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 211s ] reads: 95.58 MiB/s writes: 60.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 212s ] reads: 89.63 MiB/s writes: 67.38 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 213s ] reads: 94.67 MiB/s writes: 60.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 214s ] reads: 94.50 MiB/s writes: 60.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 215s ] reads: 93.16 MiB/s writes: 63.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 216s ] reads: 92.98 MiB/s writes: 63.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 217s ] reads: 93.06 MiB/s writes: 63.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 218s ] reads: 97.08 MiB/s writes: 60.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.615
[ 219s ] reads: 90.97 MiB/s writes: 64.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 220s ] reads: 93.53 MiB/s writes: 60.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 221s ] reads: 96.92 MiB/s writes: 61.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 222s ] reads: 90.95 MiB/s writes: 66.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 223s ] reads: 93.45 MiB/s writes: 60.70 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.433
[ 224s ] reads: 97.55 MiB/s writes: 61.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.347
[ 225s ] reads: 90.52 MiB/s writes: 63.38 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.264
[ 226s ] reads: 94.42 MiB/s writes: 63.64 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.477
[ 227s ] reads: 94.64 MiB/s writes: 59.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.223
[ 228s ] reads: 95.11 MiB/s writes: 64.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.389
[ 229s ] reads: 91.73 MiB/s writes: 63.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.305
[ 230s ] reads: 94.05 MiB/s writes: 59.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.069
[ 231s ] reads: 95.53 MiB/s writes: 63.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.069
